freq	hypo
1		Wenn der Benutzer "Anna" eine E-Mail an "Benni" schickt, sind die Computer des Paares dann direkt miteinander verbunden?
1		Sie haben uns "so viele Fragezeichen geliefert, dass wir offenbar unsere Ausrufezeichen verloren haben".
1		Dies ist ein Fall einer "völlig kaputten Persönlichkeit", welche Gewalt und Ausbeutung in diesem Bereich als normal betrachtet.
1		Vor zehn Jahren präsentierte der lokale Künstler Martin Andersen den Vorschlag, die Sonne mittels Spiegeln ins Tal zu lenken.
1		Laut Google sind Zombies, Batman, Piraten und Hexen die am höchsten gesuchten Kostüme.
1		Ein Bundesgericht blockiert die Entscheidung eines Richters, dass die umstrittene Taktik der NYPD eine Diskriminierung von Minderheiten vorsieht.
1		"Sie schlagen die ganze Nacht über Trommeln, um uns wachsam zu halten und unsere Arbeit fortzusetzen", sagte Bwelle.
1		Die neue Chronik soll am 21. bzw. 22. November im neuen Festspielsaal in Geisingen präsentiert werden.
1		Während des Prozesses gab Kana zu, in einer Bar bei Booysen in der Nacht des Angriffs gewesen zu sein.
1		Von hier aus bietet sich ein faszinierender Ausblick auf die weltberühmte Skyline, welche im Abendlicht besonders beeindruckend ist.
1		Eine Studie, welche darauf abzielt, die Vorteile des HS2-Eisenbahnprojektes für Schottland zu erhöhen, wurde von der britischen Regierung angekündigt.
1		"Sie sind besorgt über das Risiko einer Schwangerschaft oder darüber, wie sie mit Hygiene umgehen", sagte Kaplowitz.
1		Man wollte damit in einen Schwellenmarkt der Kraftfahrzeugversicherung einsteigen, in dem die Fahrer aufgrund ihrer Kilometerleistung bezahlen würden.
1		Für die Flugblätter geht es dabei um mehr Ellenbogenraum; für die Lieferanten stellt dies allerdings zunehmend ein Thema dar, das möglicherweise Auswirkungen auf die Einnahmen haben könnte.
1		"Wenn wir dies selbst überlassen, würden Politiker das Land bankrott machen und uns erneut zur Jagd und Zusammenkunft zurückbringen", schrieb er.
1		Doch der Sprecher des föderalen Oppositionsrechts, Peter Dutton, ist davon überzeugt, dass die heutige Ankündigung eine "Bandhilfslösung" sei.
1		"Manche Menschen haben lebensgefährdende Bedingungen, die einer Operation bedürfen - die meisten Kinder allerdings tun dies nicht", sagte er.
1		US-Behörden bezeichneten den vier Fuß durch einen drei-Meter-Tunnel als eines der raffiniertesten geheimen Passagen, die sie jemals entdeckt haben.
1		Darüber hinaus erklärte man, dass diese Maßnahmen verheerende Auswirkungen auf die "lebendige Blogosphäre" in Kenia haben könnten.
1		Allerdings zeigte das CCTV-Filmmaterial später deutlich, dass sie sicher in ihr Hotel zurückgekehrt sei, nachdem sie von ihrem australischen Freund getrennt worden war.
1		Der ehemalige CNN-Korrespondent Pat Etheridge ist ein Journalist, der sich auf Gesundheits- und Familienfragen von Kindern spezialisiert hat.
1		Der ehemalige NSW-Arbeitsminister Joe Tripodi wird von der staatlichen Korruptionswacht untersucht.
1		Für diese Trainingsaufgabe wählte der Abteilungskommandant Hans Kammerer das Feder-Gelände in der Burgberger Straße.
1		Sie sollen diese nicht neu starten, bis die Flugzeuge 10.000 Fuß erreichen - und der Kapitän grünes Licht gibt.
1		Untersuchungen zeigen, dass afroamerikanische und hispanische Mädchen tendenziell früher Pubertät erreichen als ihre weißen Kollegen.
1		Es war erst das zweite Mal, dass er mit Toffee konkurrierte und wir alle waren ekstatisch, als er gewann.
1		Vor dem Bundesliga-Spiel gegen VfB Stuttgart reagierten die Ultras zunächst mit Schweigen.
1		Martin teilte CNN mit, dass er Daley fragte, ob sein damaliger Chef über diese potenzielle Shuffle Bescheid wusste.
1		Die Krise des Euro hat wenig mit der Tatsache zu tun, dass nationale Regierungen übermäßige Haushaltsdefizite aufweisen - was allein für Griechenland gilt.
1		Die große Mehrheit der Airliner dürfte sich für eine stärkere Nutzung elektronischer Geräte gemäß den neuen Leitlinien qualifizieren - wie Huerta erklärte.
1		Deutschland und einige seiner Satellitenökonomien könnten den Euro behalten; Frankreich und Südeuropa könnten allerdings ihre eigenen Währungen wiederbeleben.
1		Die regierende Frelimo-Partei - die dominierende politische Kraft seit 1975 - und Renamo geben einander die Schuld für diese Spannungen.
1		Das Verhältnis, über das wir hier sprechen, ist nicht einfach nur ein Drogenhändler, sondern vielmehr ein Drogenhändler, der seinen eigenen Anwalt mit Drogen versorgt.
1		Die Taille des durchschnittlichen amerikanischen Mannes im 21. Jahrhundert beträgt 39,7 Zoll, gemäß US-Gesundheitsstatistiken.
1		Treffpunkt für diese eineineinhalb-stündige Tour ist das Nuklearkünstermuseum um 15.00 Uhr.
1		Mindestens 40 Frauen nahmen am letzten Frauenfrühstück dieses Jahres in der Evangelischen Parish von Bisingen teil.
1		Denn nur dann, wenn ein ausreichender Bedarf an Fachkräften gewährleistet ist, kann der Bedarf an qualifizierten Arbeitskräften abgedeckt werden.
1		Ein Vertreter aus dem Büro des Lowndes County Sheriff stand am Donnerstag nicht sofort zur Stellungnahme zur Verfügung.
1		Die Tour beginnt in einer etwas unspektakulären Weise: "Wir beginnen zunächst in der Tiefgarage", sagt Schulze.
1		Während der Mund das Protein erwärmt, erhöht dies somit den pH-Wert und das Eis leuchtet anschließend.
1		Die Besucher dieser Messe werden zudem stets auf dem Laufenden gehalten - und dabei gleichzeitig die Bewertungen aller in ihrem Käfig eingestellten Tiere berücksichtigt.
1		Die zahlreichen alten Spiele, wie beispielsweise Schubkarrenrennen oder das Gehen auf Stelzen, versprechen viel Spaß.
1		Er hinderte die Frauen daran, Kontakt mit der Außenwelt zu knüpfen, indem er ihre Mobiltelefone und SIM-Karten konfiszierte.
1		"Was die Handhabung betrifft, hoffen wir in diesem Jahr darauf, die 3 Millionen Tonnen Marke zu brechen", sagte Schrell.
1		Im Vergleich dazu betragen die Leistungen australischer Schulen durchschnittlich 143 Stunden im Jahr; und die Schüler in Singapur verbringen etwa 138 Stunden.
1		Das Podium des 'Capo' - also jene Person, welche üblicherweise die Verbindungsgesänge koordiniert - blieb leer.
1		Natürlich sind die Löhne innerhalb des privaten Sektors höher; andererseits haben Theologen allerdings einen sicheren Arbeitgeber.
1		Bisher mussten diejenigen, die im Winter nach Sonnenschein sehnten, mit der Seilbahn zu einem nahe gelegenen Gipfel fahren.
1		Letztendlich war es die Ausdauer der Maier / Bronner-Mannschaft, welche über das Finale entscheidet.
1		Dennoch sucht Panitz nun danach, die Ware in Morsum zu produzieren und damit eine Erfolgsgeschichte zu schreiben.
1		Andererseits werden die zu zahlenden Konten an die "Kirchengemeinschaft" als Ganzes weitergegeben.
1		Wissenschaftler haben einen Anti-Nikotin-Impfstoff entwickelt, der das Vergnügen daran bringen könnte, eine Zigarette zu rauchen.
1		Als diese Kinder geboren wurden, haben Sie den Psychiater nicht angerufen - Sie haben ihn vielmehr als Chirurgen bezeichnet.
1		Für Veganer besteht zudem die Möglichkeit, das Co-Enzym in Form von Tabletten zu nehmen.
1		"Es besteht die Gefahr, dass die Entschädigung für Deutsche zu einem späteren Zeitpunkt abgeschafft würde", sagte er.
1		Erst am vergangenen Dienstag wurden die Nasdaq-Indizes aufgrund von Datenübertragungsfehlern nicht für eine Stunde berechnet.
1		Ich bin zuversichtlich, dass die Regierung der Vereinigten Staaten mit Unterstützung der internationalen Gemeinschaft dieses schädliche Verhalten aufgeben wird.
1		Laut Angaben der NRF werden die Amerikaner in diesem Jahr sogar 330 Millionen Dollar für Heimtierkostüme ausgeben.
1		Diese Abgabe wird im Oktober jedes Jahres von den vier Betreibern der großen Stromnetze erneut eingeführt.
1		Das Eiscreme nutzt die fluoreszierenden Eigenschaften einer Quellyfische, welche von chinesischen Wissenschaftlern synthetisiert wurden.
1		Die Hammereisenbacher Musikgesellschaft gab ein Open-Air-Konzert auf der Terrasse des Hammergasthauses.
1		Sie waren zwar gegen alle Gegner gewappnet, doch beide gingen mit dem Goldbecher und der Rosette davon aus.
1		Das erste Testflugzeug wurde im März vorgestellt und nahm im September erstmals den Flug nach monatelanger Verspätung auf.
1		Die Kluser-Leuchten schützen Radfahrer, ebenso wie diejenigen, die mit dem Bus und den Einwohnern von Bergle unterwegs sind.
1		Am Donnerstag bewerteten sechs Richter die zahlreichen Kaninchen und konnten gleichzeitig Auszeichnungen an die außergewöhnlichen Tiere vergeben.
1		Generell werden Kontrollen seitens des Absenders vorgenommen, ob die E-Mail Malware als Anhang enthält.
1		Es wird eine Dreipersonenkommission eingerichtet, um sicherzustellen, dass der Staat seine Leistungen so effektiv und effizient wie möglich erbringt.
1		Weitere 2600 Operationen, darunter auch Orthopädie und Kataraktoperationen, könnten dazu beitragen, den Rückstand zu beseitigen.
1		Angesichts der Tatsache, dass sein Vater und so viele seiner Landsleute leiden, war Bwelle entschlossen, diesbezüglich etwas zu unternehmen.
1		Ich lebe derzeit im Exil und gewähre in der Russischen Föderation vorübergehend Asyl gemäß dem Völkerrecht.
1		Wie Reuters erstmals im Juli berichtete, ist das Sitzplatzlayout genau das, was den Kampf zwischen den neuesten Jets antreibt.
1		Das Schreiben enthält zudem ein Angebot zur Zusammenarbeit mit deutschen Behörden, "wenn die Schwierigkeiten dieser humanitären Situation gelöst sind".
1		Seine Chorkollegen überreichten ihm zudem ein Zertifikat der Deutschen Chorvereinigung sowie eine gravierte Zinnplatte.
1		Auf den übrigen elf Optionsmärkten - darunter zwei, die ebenfalls von Nasdaq OMX betrieben werden - wurde das Geschäft weiterhin normal fortgesetzt.
1		Die FAA erklärte, dass sie bereits Pläne von einigen Fluggesellschaften erhalten habe, den Einsatz portabler elektronischer Geräte in Flugzeugen auszuweiten.
1		"Wir sind davon überzeugt, dass der Händler allein agiert und diese Angelegenheit eingedämmt sei", sagte die Credit Suisse.
1		Nach sechs Spieltagen muss TSV Morsum noch einen einzigen Punkt in der Handball Association League erreichen.
1		Die neue Tragegebühr von Frontier wird erst im Sommer beginnen - obwohl ein Datum bislang noch nicht festgelegt ist.
1		Obwohl sie unfruchtbar ist, hofft sie dennoch, durch Adoption oder gestationäre Leihmutterschaft Elternteil zu werden.
1		Wenn man eine starke europäische IT-Industrie hätte wünschen können, hätte man sie nicht schon vor 20 Jahren aussterben lassen sollen.
1		US-Präsident Barack Obama werde über die Situation auf dem Laufenden gehalten - sagte der Sprecher des Weißen Hauses, Jay Carney.
1		Hierzu zählte u.a. Philipp Pangerl, ein semi-professioneller Mountainbiker aus dem Black Tusk Racing Team.
1		Global betrachtet scheinen Muster frühzeitiger Pubertät durch alles - von wirtschaftlichen Bedingungen über Klima bis hin zu Genen - beeinflusst zu werden.
1		Ob es noch Sonntagskollektionen in Hofheim und Rosengarten gibt, wird auf Anfrage der FDP nicht berücksichtigt.
1		Australien und Nepal ermöglichen es Erwachsenen bereits jetzt, männliche, weibliche oder "dritte Geschlechter" in ihren offiziellen Dokumenten zu kennzeichnen.
1		Der CEO erklärte, dass er die Belege seiner Mitarbeiter nicht akzeptierte, dass es ihnen unangenehm sei, ihren Managern Bericht zu erstatten.
1		Darüber hinaus gab er zu, sie zu schlagen und zu vergewaltigen - allerdings leugnete er die Verantwortung für den Tod des Mädchens.
1		Wir sind davon überzeugt, dass Bombardier im Zuge der Weiterentwicklung des Flugtestprogramms neue Aufträge für die CSeries erhalten wird.
1		Frontier Airlines plant, für Passagiere eine Gebühr von bis zu $100 zu berechnen, um ihr Gepäck an Bord ihres Fluges aufzubewahren.
1		Andere Orte hoffen, dieses Konzept einer argwöhnischen Öffentlichkeit verkaufen zu können, indem sie dafür sorgen, dass die Geräte mehr tun - und nicht weniger.
1		Die besten Momente des Abends finden zudem statt, wenn der Gesang beginnt - von Deep Purple bis hin zu traditionellen Volksliedern.
1		Dieses Gebiet ist mit unbeschreiblichen Lagerhäusern gefüllt, was es einfacher macht, Lastwagen, die mit Drogen beladen werden, zu verbergen.
1		Cue erzählt zudem über Passkontrollen in Berwick und eine Stacheldrahtgrenze entlang der Hadrianswall.
1		Die bisherigen Gespräche zwischen den Parteien haben wenig dazu beigetragen, die durch eine Reihe von Konflikten in diesem Jahr entstehenden Spannungen zu mildern.
1		Cooper fragte Martin, ob er ernsthaft glaubte, dass Obama nichts über die Untersuchungen zum Dumping von Biden aus dem Ticket wusste.
1		Die Forscher behaupten, dass diese Erkenntnisse den Besitzern, Tierärzten und Trainern einen besseren Einblick in die Emotionen ihres Tieres verschaffen könnten.
1		Martin fügte hinzu, dass "Double Down" nicht endgültig darauf antworten könne, ob die politische Untersuchung Obama auf den Schreibtisch gelangte.
1		In jedem Fall ist die Zubereitung von veganischen Gerichten weitaus billiger und weniger zeitaufwendig, als allgemein angenommen wurde.
1		Dieses Jahr würden die Amerikaner laut Angaben des U.S. Census Bureau etwa 106 Millionen Dollar für Pumpkins ausgeben.
1		Renamo, das auf Reformen bei den Wahlen drängte, hatte bereits angekündigt, dass dadurch die im November anstehenden Kommunalwahlen boykottiert würden.
1		Sollte eine Mutter alarmiert sein, wenn ihre Tochter beginnt, Brustbuds und pubiges Haar mit 7 oder 8 zu sprießen?
1		Das Unternehmen verbessert zudem seine Volljahresertragsprognose und strebt danach, Erträge von Urlaubern in Australien und Großbritannien zu erzielen.
1		Vergewaltigungen sind in Südafrika nahezu Bestandteil des täglichen Lebens: Jedes Jahr gibt es etwa 64.000 Berichte über sexuelle Übergriffe.
1		Die meisten Nutzer dieser Parkgarage eilen deshalb inzwischen an den römischen Relikten vorbei und lassen ihr Auto einfach weg.
1		Somit wurde der FC-Vorsitzende Albrecht Schlenker, der von der Verwirklichung eines Traums sprach, ebenfalls relativ nass.
1		Tausende von Autofahrern haben bereits die Blackbox, von denen einige über GPS-Überwachung verfügen, zum Testfahrzeug genommen.
1		Zusammen mit einem Teamkollegen wurde Pangerl bereits zweimal zum Weltmeister im 12-Stunden-Rennen gekrönt.
1		In Singapur sind etwa 70 Prozent aller an den 200 Verkaufsstellen des Stadtstaates gefüllten Gegenstände Gold.
1		Derzeit sind Passagiere dazu verpflichtet, ihre Smartphones, Tablets und andere Geräte auszuschalten, sobald die Tür eines Flugzeugs geschlossen ist.
1		Gemeinsam mit einem Komplizen, der die Frauen beschaffte, brachte er sie anschließend zu verschiedenen Bordellen im Südwesten.
1		"Und nun wird dieses Stück innerhalb von Jumbo verschwinden", sagte er und kündigte damit seine Probenahmung des Produktes an.
1		"In Zeiten des hohen Straßen- und Fußgängerverkehrs waren zusätzliche Beleuchtungsmöglichkeiten erforderlich, um die Sicherheit zu gewährleisten", sagte Eckert.
1		Die Ankündigung dieser Band erfolgte, nachdem sie am Donnerstag erneut gezwungen waren, einen Auftritt in der LG Arena in Birmingham ähnlich zu verschieben.
1		Die "Juice" (Jupiter Icy Moons Explorer) Sonde soll voraussichtlich im Jahr 2022 beginnen.
1		Berichte in Australien besagen, dass sie inzwischen im Feriengebiet von Krabi im Süden Thailands Urlaub machte.
1		Die meisten Menschen könnten bessere und umfassende Gesundheitsprogramme zum gleichen Preis oder sogar billiger bekommen, als vorgesehen.
1		Nachdem ihr Hund Woody im Klassenwettbewerb gegeneinander antrat, unterlag Susi Höpp zugleich der kritischen Prüfung durch den Richter.
1		Die Stadträte waren damit einverstanden, eine Untersuchung darüber durchzuführen, welche Kosten durch die geplante Straßenerweiterung entstehen würden.
1		"Es gibt keinen absoluten Schutz; wir können vielmehr versuchen, eine relative Verbesserung zu erreichen", sagte Häußler.
1		Diesmal war Sekretär Rolf Wagener erfreut darüber, den besonderen "Sänger des Jahres" Award zu erhalten.
